Data,N°,Item,Atividade,Realizado,Unidade,Porcentagem,Status,H. Inicio,H. Fim,Total de horas,Comentário,Modelo
"=""28/07/2023""","=""67""","=""""","=""PROJETO 240MTPA 
RP-313KP-09
TR-313K-91 
ENESA

TESTE HIDROSTÁTICO NA TUBULAÇÃO HIDRÁULICA NO RP-313KP-09.
Acompanhamento de TH na tubulação inox sistema de giro da roda de caçamba. (Ver fotos)

INSPEÇÃO NO TRILHO DO PÁTIO C DA EP-02.
Registro de pendências do processo de montagem do trilho.(Ver fotos)

PROCEDIMENTOS  VALE
ES-S-401 Montagem - Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Bruno Costa Fernandes"""
"=""28/07/2023""","=""66""","=""""","=""PROJETO 240 MTPA
CT-SI-3150KP-01
ENESA

INSPEÇÃO DE ÁREA SILO CT 3150 KP 01
Controle de torqueamento.
Montagem de estruturas.
Controle de serviços em soldagem.


PROCEDIMENTOS VALE:

ES-S-401 Montagem Estrutura Metálica 
PNR 000048 Integridade Estrutural - Estruturas de Aço
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Clodomir Paixão Junior"""
"=""28/07/2023""","=""406""","=""""","=""01 -GESTÃO DE NÃO CONFORMIDADES - RNC""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""28/07/2023""","=""406""","=""""","=""02 -GESTÃO DE ROTINA DIARIA - RNC'S""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""28/07/2023""","=""406""","=""""","=""03 -APLICAÇÃO DE LISTA DE VERIFICAÇÃO  DATA BOOK TR 84 - SANCHES""","=""""","=""""","=""""","=""Concluída""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""28/07/2023""","=""406""","=""""","=""04- ANALISE DE DATA BOOK - MI FIRE""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""28/07/2023""","=""404""","=""""","=""PORTO NORTE
EMPRESAS: ENESA 
AMPLIAÇÃO DOS PATIOS
TR-313K-43 TRANSPORTADOR
TR-313K-87 TRANSPORTADOR
TR-313K-91 TRANSPORTADOR
CT-215 CASA DE TRANSFERÊNCIA


*INSPEÇÃO QUALIDADE

- Montagem das estruturas do TR-43
- Montagem das estruturas do TR 88 /89

* SERVIÇOS PREVISTOS 30/07/2023

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""28/07/2023""","=""404""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""28/07/2023""","=""393""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-3150KP-43
TR-313K-87
PROJETO 240 MTPA

ANÁLISE E VERIFICAÇÃO DE DOCUMENTAÇÃO REFERENTE AO DATABOOK APRESENTADO NO PROJETO DE AMPLIAÇÃO DOS PÁTIOS SUL - BERMA TR-313K-80.
Realizado verificação nos documentos apresentados pela contratada referente aos projetos de ampliação dos pátios sul, berma do TR-313K-80. 

PROCEDIMENTOS VALE

ES-S-401 Montagem Estrutura Metálica 
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""28/07/2023""","=""56""","=""""","=""01 - Acompanhamento do Dashboard para de entrega da Programação Diária, LVs e ROS""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""28/07/2023""","=""56""","=""""","=""02 - Controle de Horas Extras""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""28/07/2023""","=""56""","=""""","=""03 - ANÁLISE DE DATABOOK - SANCHES TRIPOLONE - TR 81""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""28/07/2023""","=""424""","=""""","=""* PIACENTINI:( REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP-313K-02) 
RI-423- MONTAGEM DE FERRAGEM DE VIGA DO CAMINHO DE ROLAMENTO LADO PÁTIO B

* IMPLANTAÇÃO DE PROJETOS MCA:( TR 81 )
RI-423- REALIZADO LEVANTAMENTO DO PAVIMENTO PARA RECUPERAÇÃO DOS TRs 80/ 81

* PIACENTINI:( TIE-IN- 83/93 )
RI-423- PERFURAÇÃO E CONCRETAGEM DE ESTACAS HÉLICE CONTÍNUA LADO C/D""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""28/07/2023""","=""17""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Raimundo Gonçalves"""
"=""28/07/2023""","=""17""","=""""","=""1 - Inspeção na RP-313KP-09 e TR313KP-91.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Raimundo Gonçalves"""
"=""28/07/2023""","=""17""","=""""","=""PROCEDIMENTOS UTILIZADOS: 
- NBR 5410/2004 Instalações elétricas de baixa tensão 
- NBR 14039 Instalações elétricas de média tensão 
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade 
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço 
- NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida 
- ES-M-401_Montagem_Eletromecanica_Rev_5 
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15 
- PR-G-363_Elaboracao_Data_Book_Rev_3 
- ES-G-402_Inspecao_Rev_5 
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Raimundo Gonçalves"""
"=""27/07/2023""","=""352""","=""""","=""PROGRAMAÇÃO PARA O DIA 24/07/2023, SEGUNDA-FEIRA .

EMPRESA: Projeta Engenharia

LOCAL: Prédio Administrativo - Tupi

ATIVIDADE: Acompanhamento junto à equipe de topografia da Projeta no cadastro planialtimétrico do prédio administrativo (Tupi). Coleta de dados para revisão de projeto de drenagem e cobertura. Solicitação da engenharia Vale. Auxílio no processamento de dados para entrega do relatório à engenharia. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""27/07/2023""","=""352""","=""""","=""PROGRAMAÇÃO PARA O DIA 25/07/2023, TERÇA-FEIRA .

EMPRESA: Piacentini

OBRA: Revitalização do Caminho de Rolamento da EP-02

ATIVIDADE: Levantamento topográfico para elaboração do relatório de alinhamento e nivelamento do caminho de rolamento. Trilhos C/D. EP-02. Trecho para liberação do translado da máquina EP-02 entre as balizas 33 à 44. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""27/07/2023""","=""352""","=""""","=""PROGRAMAÇÃO PARA O DIA 26/07/2023, QUARTA-FEIRA .

EMPRESA: Piacentini

OBRA: Revitalização do Caminho de Rolamento da EP-02

ATIVIDADE: Processamento de dados do levantamento topográfico de alinhamento e nivelamento do caminho de rolamento. Trilhos C/D. EP-02. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""27/07/2023""","=""352""","=""""","=""PROGRAMAÇÃO PARA O DIA 27/07/2023, QUINTA-FEIRA .

EMPRESA: Piacentini

OBRA: Revitalização do Caminho de Rolamento da EP-02

ATIVIDADE: Levantamento topográfico para elaboração do relatório de alinhamento e nivelamento do caminho de rolamento. Trilhos A/B. Trecho para liberação do translado da máquina EP-02 entre as balizas 33 à 44. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""27/07/2023""","=""352""","=""""","=""PROGRAMAÇÃO PARA O DIA 28/07/2023, SEXTA-FEIRA .

EMPRESA: Ômega Service / MCA

OBRA: LV - Sistema de Proteção de Combate ao Incêndio - SPCI.

ATIVIDADE: Levantamento dimensional (topográfico) para estudo de fechamento das linhas de diâmetro de 6"" referente as estações de Sprinklers -
325K-17 e 325K-09 no PIER III LAJE DE FINOS.- Sistema de Proteção de Combate ao Incêndio - SPCI.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""27/07/2023""","=""264""","=""""","=""EMPRESA : OMEGA SERVICE

 》Fabricação de reforço para chumbadores da torre de amostragem .
》Fabricação de suportes para desvio de proteção da cabeça movel TR-89.
》Fabricação de fechamentos verticais TR-325K-07  LVL 2 PIER III .

Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""27/07/2023""","=""264""","=""""","=""PROCEDIMENTOS  VALE
PR-E-261 Procedimento para inspeção de solda rev.2
ES-S-401 Montagem-Estrutura Metálica 
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5
PR-E-275 Procedimento para inspeção  de pintura e galvanização .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""27/07/2023""","=""66""","=""""","=""PROJETO 240MTPA 
RP-313KP-09
TR-313K-91 
ENESA

TESTE HIDROSTÁTICO NA TUBULAÇÃO HIDRÁULICA NO RP-313KP-09.
Acompanhamento de TH na tubulação inox sistema de giro da roda de caçamba. (Ver fotos)

INSPEÇÃO NO TRILHO DO PÁTIO C DA EP-02.(Ver fotos)
Acompanhamento de usinagem no processo de montagem do trilho.
Acompanhamento de Inspeção por ultrassom na solda do trilho pós usinagem

PROCEDIMENTOS  VALE
ES-S-401 Montagem - Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Bruno Costa Fernandes"""
"=""27/07/2023""","=""405""","=""""","=""01 -GESTÃO DE NÃO CONFORMIDADES - RNC""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""27/07/2023""","=""405""","=""""","=""02 -GESTÃO DE ROTINA DIARIA - RNC'S""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""27/07/2023""","=""405""","=""""","=""03 - ANALISE DE DATA BOOK TR 84 - SANCHES""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""27/07/2023""","=""136""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""27/07/2023""","=""136""","=""""","=""1-Inspeção em ligação de cabos
2- Elaboração de planilha de controle""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""27/07/2023""","=""136""","=""""","=""PROCEDIMENTOS UTILIZADOS:

- NBR 5410/2004 Instalações elétricas de baixa tensão 
-  NBR 14039 Instalações elétricas de média tensão
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço
-NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida
- ES-M-401_Montagem_Eletromecanica_Rev_5
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
- PR-G-363_Elaboracao_Data_Book_Rev_3
- ES-G-402_Inspecao_Rev_5
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""27/07/2023""","=""65""","=""""","=""PROJETO 240 MTPA
CT-SI-3150KP-01
ENESA

INSPEÇÃO DE ÁREA SILO CT 3150 KP 01
Controle de torqueamento.
Montagem de estruturas.
Controle de serviços em soldagem.


PROCEDIMENTOS VALE:

ES-S-401 Montagem Estrutura Metálica 
PNR 000048 Integridade Estrutural - Estruturas de Aço
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Clodomir Paixão Junior"""
"=""27/07/2023""","=""392""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-3150KP-43
TR-313K-87
PROJETO 240 MTPA

PROCESSO DE SOLDAGEM DAS LINHAS DO SISTEMA DE PROTEÇÃO E COMBATE A INCÊNDIO / SPCI DA CT-01.
Realizado verificação no processo de soldagem e visual de ajuste (VA) nas linhas de utilidades do TR-3150KP-43 / CT-01.

INSPEÇÃO DE QUALIDADE NA MONTAGEM DO TRANSPORTADOR DE CORREIA TR-313K-87. 
Realizado verificação na montagem do transportador de correia TR-313K-87 e identificado alguns desvios a serem ajustados para atendimento aos procedimentos Vale.

PROCEDIMENTOS VALE

ES-S-401 Montagem Estrutura Metálica 
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""27/07/2023""","=""403""","=""""","=""PORTO NORTE
EMPRESAS: ENESA 
AMPLIAÇÃO DOS PATIOS
TR-313K-43 TRANSPORTADOR
TR-313K-87 TRANSPORTADOR
TR-313K-91 TRANSPORTADOR
CT-215 CASA DE TRANSFERÊNCIA


*INSPEÇÃO QUALIDADE

- Montagem das estruturas do TR-43
- Montagem das estruturas do TR 88 /89

* SERVIÇOS PREVISTOS 28/07/2023

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""27/07/2023""","=""403""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""27/07/2023""","=""16""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Raimundo Gonçalves"""
"=""27/07/2023""","=""16""","=""""","=""1 - Inspeção na RP-313KP-09 e TR313KP-91.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Raimundo Gonçalves"""
"=""27/07/2023""","=""16""","=""""","=""PROCEDIMENTOS UTILIZADOS: 
- NBR 5410/2004 Instalações elétricas de baixa tensão 
- NBR 14039 Instalações elétricas de média tensão 
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade 
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço 
- NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida 
- ES-M-401_Montagem_Eletromecanica_Rev_5 
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15 
- PR-G-363_Elaboracao_Data_Book_Rev_3 
- ES-G-402_Inspecao_Rev_5 
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Raimundo Gonçalves"""
"=""27/07/2023""","=""423""","=""""","=""* PIACENTINI:( REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP-313K-02) 
RI-423- MONTAGEM DE FERRAGEM DE VIGA DO CAMINHO DE ROLAMENTO LADO PÁTIO B

* IMPLANTAÇÃO DE PROJETOS MCA:( TR 81 )
RI-423- REALIZADO LEVANTAMENTO DO PAVIMENTO PARA RECUPERAÇÃO DOS TRs 80/ 81

* PIACENTINI:( TIE-IN- 83/93 )
RI-423- PERFURAÇÃO E CONCRETAGEM DE ESTACAS HÉLICE CONTÍNUA LADO C/D""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""27/07/2023""","=""55""","=""""","=""01 - Acompanhamento do Dashboard para de entrega da Programação Diária e de LVs""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""27/07/2023""","=""55""","=""""","=""02 - Corrigindo erros no Controle de RNC""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""27/07/2023""","=""55""","=""""","=""03 - Realizando Controle de ROS""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""27/07/2023""","=""55""","=""""","=""04 - Controle de DataBook""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""26/07/2023""","=""263""","=""""","=""EMPRESA : OMEGA SERVICE

 》Fabricação de reforço para chumbadores da torre de amostragem .
》Fabricação de suportes para desvio de proteção da cabeça movel TR-89.
》Fabricação de fechamentos verticais TR-325K-07  LVL 2 PIER III .

Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
